id,account_type_id,account_number,amount_limit,status,current_balance,active_at,inactive_at,blocked_at,created_at,updated_at,deleted_at
47208636-292d-4a22-a531-6eea6c3c7717,999cb3f5-81eb-4054-9c2b-9ea470fc221c,2260243969,20000,2,43745.96,,,,2023-03-17 07:13:21 UTC,2023-03-17 07:13:21 UTC,
47225fcf-537d-47f0-be66-e4072410ff1c,999cb3f5-81eb-4054-9c2b-9ea470fc221c,7718069360,20000,2,73919.13,,,,2023-03-17 07:11:36 UTC,2023-03-17 07:11:36 UTC,
4722cf5b-6082-4186-84b6-ab56a506f870,77294df1-3b83-4e9e-b4a1-db201c20e585,7468948963,20000,0,99766.42,,,,2023-03-17 07:15:30 UTC,2023-03-17 07:15:30 UTC,
47276e35-9d47-4c2c-a4a0-3f049ba46754,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4695398296,20000,1,74734.93,,,,2023-03-17 06:57:54 UTC,2023-03-17 06:57:54 UTC,
4728fc66-4d18-4b7a-aa10-37d9ba9f6747,999cb3f5-81eb-4054-9c2b-9ea470fc221c,2505940408,20000,1,47062.79,,,,2023-03-17 16:27:17 UTC,2023-03-17 16:27:17 UTC,
472a4421-dea7-45ce-a53e-9bcf1435965c,e460ba83-d642-4c36-b7c4-5b5a786397ad,7288671341,20000,2,39628.43,,,,2023-03-17 07:18:25 UTC,2023-03-17 07:18:25 UTC,
472bb1fb-3991-47a2-b146-e7acbb46ade3,999cb3f5-81eb-4054-9c2b-9ea470fc221c,1392650946,20000,1,98976.72,,,,2023-03-17 07:17:35 UTC,2023-03-17 07:17:35 UTC,
472da6ec-44ee-4de3-8662-7c95fc7ef0a3,e460ba83-d642-4c36-b7c4-5b5a786397ad,3998911759,20000,1,90381.45,,,,2023-03-17 16:25:46 UTC,2023-03-17 16:25:46 UTC,
472e1c96-ae15-47d5-babd-8dbdcfaee6ef,e460ba83-d642-4c36-b7c4-5b5a786397ad,4703130090,20000,1,92852.26,,,,2023-03-17 07:13:50 UTC,2023-03-17 07:13:50 UTC,
4734e598-e0cf-40d4-9931-7db3ea247964,e460ba83-d642-4c36-b7c4-5b5a786397ad,6531840327,20000,2,80826.15,,,,2023-03-17 06:58:33 UTC,2023-03-17 06:58:33 UTC,
4735068f-4c22-4348-80c7-5d55110c358d,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4546703661,20000,0,79626.48,,,,2023-03-17 07:07:57 UTC,2023-03-17 07:07:57 UTC,
4737bcd5-87f5-4dfa-8da0-5a8c92a69ea0,77294df1-3b83-4e9e-b4a1-db201c20e585,9681563373,20000,0,87842.58,,,,2023-03-17 07:03:39 UTC,2023-03-17 07:03:39 UTC,
47385b91-d082-4726-a3cd-9d503cd63d1d,e460ba83-d642-4c36-b7c4-5b5a786397ad,7771342447,20000,2,86567.53,,,,2023-03-17 16:29:13 UTC,2023-03-17 16:29:13 UTC,
473b36f6-0454-4d2a-b9cd-1ccccfce58ad,999cb3f5-81eb-4054-9c2b-9ea470fc221c,6094544408,20000,0,72051.73,,,,2023-03-17 07:16:12 UTC,2023-03-17 07:16:12 UTC,
473f4e8c-2297-4ed7-9830-0e89539d55ec,77294df1-3b83-4e9e-b4a1-db201c20e585,3205437106,20000,1,82541.54,,,,2023-03-17 06:57:05 UTC,2023-03-17 06:57:05 UTC,
47448285-d9a6-4bad-b818-73c9e627b24a,e460ba83-d642-4c36-b7c4-5b5a786397ad,2502906056,20000,0,62532.77,,,,2023-03-17 16:25:51 UTC,2023-03-17 16:25:51 UTC,
47469314-4d15-437c-bec3-96dda3bb60a4,77294df1-3b83-4e9e-b4a1-db201c20e585,9195743462,20000,1,32268.15,,,,2023-03-17 07:16:29 UTC,2023-03-17 07:16:29 UTC,
4746fbd9-b1ad-4e76-b79b-532f70c60b3e,e460ba83-d642-4c36-b7c4-5b5a786397ad,7249450282,20000,2,17984.51,,,,2023-03-17 07:08:07 UTC,2023-03-17 07:08:07 UTC,
47484ded-63d6-4d31-8c2d-88b32bc063e6,999cb3f5-81eb-4054-9c2b-9ea470fc221c,5197134883,20000,2,34552.41,,,,2023-03-17 07:08:18 UTC,2023-03-17 07:08:18 UTC,
474c6b8f-420b-40cb-aa93-d12f2be346c3,e460ba83-d642-4c36-b7c4-5b5a786397ad,2740002497,20000,0,51061.12,,,,2023-03-17 07:13:49 UTC,2023-03-17 07:13:49 UTC,
474d1724-2a61-4b70-80e3-150a3798a895,77294df1-3b83-4e9e-b4a1-db201c20e585,3820850452,20000,2,95598.19,,,,2023-03-17 06:56:50 UTC,2023-03-17 06:56:50 UTC,
47534da5-4780-4d51-95b2-ec265da5860b,77294df1-3b83-4e9e-b4a1-db201c20e585,4887576279,20000,0,84290.27,,,,2023-03-17 07:08:02 UTC,2023-03-17 07:08:02 UTC,
475616b3-914c-4011-a9d8-6db4a988ace2,e460ba83-d642-4c36-b7c4-5b5a786397ad,9272166699,20000,2,80297.02,,,,2023-03-17 16:30:35 UTC,2023-03-17 16:30:35 UTC,
4757c6b7-7936-4927-83bf-8152e9cc3727,e460ba83-d642-4c36-b7c4-5b5a786397ad,6050641645,20000,0,60615.81,,,,2023-03-17 07:09:42 UTC,2023-03-17 07:09:42 UTC,
4759ce08-8a94-42a3-98fc-cf5e6d963d10,e460ba83-d642-4c36-b7c4-5b5a786397ad,4638162341,20000,1,78857.81,,,,2023-03-17 16:25:28 UTC,2023-03-17 16:25:28 UTC,
475a6a2c-0e2b-4d9a-a5f2-633f93a07798,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4749725746,20000,0,78265.21,,,,2023-03-17 07:15:14 UTC,2023-03-17 07:15:14 UTC,
47610a91-1055-4444-8fdd-e7629c896d50,e460ba83-d642-4c36-b7c4-5b5a786397ad,7610984835,20000,2,57212.61,,,,2023-03-17 07:04:14 UTC,2023-03-17 07:04:14 UTC,
476165d2-1cc9-4097-aeea-47d8650dd221,e460ba83-d642-4c36-b7c4-5b5a786397ad,1937303578,20000,1,58162.78,,,,2023-03-17 16:07:05 UTC,2023-03-17 16:07:05 UTC,
4763e1cd-d8f6-4238-9469-64da23bc57a3,77294df1-3b83-4e9e-b4a1-db201c20e585,5647782473,20000,2,64537.12,,,,2023-03-17 07:08:31 UTC,2023-03-17 07:08:31 UTC,
4764a475-24d4-491d-82e0-753a6a8a8b03,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4253751838,20000,0,17325.46,,,,2023-03-17 07:12:41 UTC,2023-03-17 07:12:41 UTC,
4764ca64-2c19-4f53-afc7-6cce2ad328ce,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4094926488,20000,2,25935.74,,,,2023-03-17 07:04:06 UTC,2023-03-17 07:04:06 UTC,
47655ce7-0d71-4797-bd96-260101efaf17,e460ba83-d642-4c36-b7c4-5b5a786397ad,6841505573,20000,2,47910.76,,,,2023-03-17 07:14:38 UTC,2023-03-17 07:14:38 UTC,
4769347a-0098-498d-8a03-27d1f3785330,e460ba83-d642-4c36-b7c4-5b5a786397ad,7958737580,20000,2,14251.69,,,,2023-03-17 06:58:35 UTC,2023-03-17 06:58:35 UTC,
476af57f-92ed-4fc8-8e88-23faf2675829,999cb3f5-81eb-4054-9c2b-9ea470fc221c,9902217944,20000,0,28640.59,,,,2023-03-17 07:04:54 UTC,2023-03-17 07:04:54 UTC,
476cc16d-3cf4-40de-92da-9a489bf8cf53,e460ba83-d642-4c36-b7c4-5b5a786397ad,4357859491,20000,0,49906.97,,,,2023-03-17 07:07:21 UTC,2023-03-17 07:07:21 UTC,
476eb243-9cb6-43c3-953e-0cebf9dcec8e,e460ba83-d642-4c36-b7c4-5b5a786397ad,3768491085,20000,1,58293.85,,,,2023-01-27 18:22:39 UTC,2023-01-27 18:22:39 UTC,
477317e5-9b92-4047-8c2a-470c16c34d49,999cb3f5-81eb-4054-9c2b-9ea470fc221c,1004135223,20000,2,24054.07,,,,2023-03-17 07:14:47 UTC,2023-03-17 07:14:47 UTC,
47742c3b-d15f-467f-a2e4-8f61eec7a394,77294df1-3b83-4e9e-b4a1-db201c20e585,4620559817,20000,2,42413.79,,,,2023-03-17 06:57:33 UTC,2023-03-17 06:57:33 UTC,
477b5413-bf7a-4f6f-8935-7d02fc44409c,e460ba83-d642-4c36-b7c4-5b5a786397ad,4342378025,20000,0,81001.02,,,,2023-03-17 06:57:39 UTC,2023-03-17 06:57:39 UTC,
477f79dd-ac4e-4c3f-b1c8-0f18a042837d,77294df1-3b83-4e9e-b4a1-db201c20e585,4470096393,20000,2,76908.55,,,,2023-03-17 06:58:39 UTC,2023-03-17 06:58:39 UTC,
47800e05-78aa-47a8-8ad7-7d4466ae5412,77294df1-3b83-4e9e-b4a1-db201c20e585,5655998285,20000,0,27350.13,,,,2023-03-17 07:11:09 UTC,2023-03-17 07:11:09 UTC,
47859c91-129b-474f-8837-1840b655e311,77294df1-3b83-4e9e-b4a1-db201c20e585,1652949177,20000,0,29739.88,,,,2023-03-17 07:04:06 UTC,2023-03-17 07:04:06 UTC,
47883204-fba2-4f75-ad91-60534fc29dea,77294df1-3b83-4e9e-b4a1-db201c20e585,1697232943,20000,0,3273171.25,,,,2023-03-17 16:08:24 UTC,2023-03-17 17:22:49 UTC,
478943b1-80be-4152-a603-30cac69c3686,e460ba83-d642-4c36-b7c4-5b5a786397ad,9146844740,20000,0,80198.77,,,,2023-03-17 16:06:32 UTC,2023-03-17 16:06:32 UTC,
478e9107-636e-47ba-90e0-20ad932874b6,77294df1-3b83-4e9e-b4a1-db201c20e585,6968570681,20000,0,61008.99,,,,2023-03-17 07:11:11 UTC,2023-03-17 07:11:11 UTC,
4790bf36-af0c-47d7-a44e-b3ca58836edf,77294df1-3b83-4e9e-b4a1-db201c20e585,2460289762,20000,1,17083.17,,,,2023-03-17 07:14:54 UTC,2023-03-17 07:14:54 UTC,
4790d5ee-f935-4aec-9ea2-c3c315b7f89d,77294df1-3b83-4e9e-b4a1-db201c20e585,5502560766,20000,2,63330.91,,,,2023-03-17 07:12:23 UTC,2023-03-17 07:12:23 UTC,
4793a459-357f-49cf-bfa6-bcd06752921c,77294df1-3b83-4e9e-b4a1-db201c20e585,9933004196,20000,0,51562.36,,,,2023-03-17 07:07:17 UTC,2023-03-17 07:07:17 UTC,
47980ebe-56f0-4199-8029-3e6de94c368b,e460ba83-d642-4c36-b7c4-5b5a786397ad,1241503367,20000,1,76429.07,,,,2023-01-27 18:22:53 UTC,2023-01-27 18:22:53 UTC,
47990cbf-e863-420f-9d5a-54366f31e380,77294df1-3b83-4e9e-b4a1-db201c20e585,5504042170,20000,1,84230.53,,,,2023-01-27 18:20:59 UTC,2023-01-27 18:20:59 UTC,
479bdb6a-7e80-4b1c-bad7-9971b0266c49,e460ba83-d642-4c36-b7c4-5b5a786397ad,4710177378,20000,0,17211.46,,,,2023-03-17 07:11:42 UTC,2023-03-17 07:11:42 UTC,
47a554db-4e73-4afa-8f68-6644bf6a7129,e460ba83-d642-4c36-b7c4-5b5a786397ad,3323540606,20000,1,76606.78,,,,2023-03-17 07:17:57 UTC,2023-03-17 07:17:57 UTC,
47a5a862-29e2-4722-be55-caad9a954e46,77294df1-3b83-4e9e-b4a1-db201c20e585,7521582078,20000,2,56473.03,,,,2023-03-17 07:15:38 UTC,2023-03-17 07:15:38 UTC,
47a62472-a51b-4d2f-9091-8351da077af3,77294df1-3b83-4e9e-b4a1-db201c20e585,2608196520,20000,1,47742.37,,,,2023-03-17 06:57:47 UTC,2023-03-17 06:57:47 UTC,
47a8461c-4f40-4833-9a31-b0f5546a4021,999cb3f5-81eb-4054-9c2b-9ea470fc221c,5323407093,20000,1,18281.47,,,,2023-03-17 07:01:59 UTC,2023-03-17 07:01:59 UTC,
47aec8b8-e172-468e-8fc9-f8ae41b7f42e,e460ba83-d642-4c36-b7c4-5b5a786397ad,8701031899,20000,2,22175.55,,,,2023-03-17 07:13:20 UTC,2023-03-17 07:13:20 UTC,
47b7654c-fa13-4e2b-9e61-a0e9391c1d12,999cb3f5-81eb-4054-9c2b-9ea470fc221c,7319759589,20000,1,45935.35,,,,2023-03-17 07:15:15 UTC,2023-03-17 07:15:15 UTC,
47b8c5c2-66de-4790-b4fb-ba4b25616812,77294df1-3b83-4e9e-b4a1-db201c20e585,6619670061,20000,1,80764.53,,,,2023-03-17 07:11:29 UTC,2023-03-17 07:11:29 UTC,
47b918fc-cf75-4625-8783-bc0d70ab7a82,e460ba83-d642-4c36-b7c4-5b5a786397ad,3707413912,20000,1,40503.41,,,,2023-03-17 07:06:13 UTC,2023-03-17 07:06:13 UTC,
47bc0150-f948-464e-aeef-da80ac534732,e460ba83-d642-4c36-b7c4-5b5a786397ad,6342258149,20000,0,34794.58,,,,2023-03-17 07:02:09 UTC,2023-03-17 07:02:09 UTC,
47c4c28d-43f8-4b88-a7b1-7c502d5f287d,77294df1-3b83-4e9e-b4a1-db201c20e585,4308323941,20000,0,66140.09,,,,2023-03-17 07:16:58 UTC,2023-03-17 07:16:58 UTC,
47c57136-da45-4fbe-ad5b-656d7b3c3542,999cb3f5-81eb-4054-9c2b-9ea470fc221c,2887348356,20000,1,51192.22,,,,2023-03-17 07:13:24 UTC,2023-03-17 07:13:24 UTC,
47c70bfa-8686-4bb4-8cbb-59ec08218aba,77294df1-3b83-4e9e-b4a1-db201c20e585,2299947255,20000,1,27088.84,,,,2023-03-17 07:17:24 UTC,2023-03-17 07:17:24 UTC,
47cb5fde-6cf6-488f-857c-65e36ef9f7fa,77294df1-3b83-4e9e-b4a1-db201c20e585,9035027647,20000,0,50907.93,,,,2023-03-17 07:13:58 UTC,2023-03-17 07:13:58 UTC,
47cba0fc-af64-4ed4-9d93-60cf875a40d6,77294df1-3b83-4e9e-b4a1-db201c20e585,6478284150,20000,1,89215.44,,,,2023-03-17 07:09:11 UTC,2023-03-17 07:09:11 UTC,
47cbca8f-7667-4793-8e48-74177ad10c8b,e460ba83-d642-4c36-b7c4-5b5a786397ad,6810214234,20000,1,44015.03,,,,2023-03-17 16:15:45 UTC,2023-03-17 16:15:45 UTC,
47cc7fdb-5d2c-4f9a-aaa1-cbb940ac422a,999cb3f5-81eb-4054-9c2b-9ea470fc221c,9276145099,20000,2,13373.71,,,,2023-01-27 18:21:34 UTC,2023-01-27 18:21:34 UTC,
47cf14f5-497f-4a11-97d5-509f62edb9bb,999cb3f5-81eb-4054-9c2b-9ea470fc221c,9155905802,20000,1,95405.07,,,,2023-03-17 07:13:36 UTC,2023-03-17 07:13:36 UTC,
47cf8fa4-602b-4e81-b58e-2360e382f91b,999cb3f5-81eb-4054-9c2b-9ea470fc221c,3308777425,20000,1,61027.75,,,,2023-03-17 07:18:13 UTC,2023-03-17 07:18:13 UTC,
47d701c7-5268-415f-b6fd-995d3d06b830,77294df1-3b83-4e9e-b4a1-db201c20e585,3127703276,20000,1,37243.49,,,,2023-03-17 07:18:25 UTC,2023-03-17 07:18:25 UTC,
47dfd4a3-bace-4f13-8005-03609899d1a4,77294df1-3b83-4e9e-b4a1-db201c20e585,5407406747,20000,1,60802.61,,,,2023-03-17 07:09:35 UTC,2023-03-17 07:09:35 UTC,
47e1e3b4-4441-40a5-9a0f-a590a02be4e6,999cb3f5-81eb-4054-9c2b-9ea470fc221c,6091403349,20000,1,43332.31,,,,2023-03-17 06:56:39 UTC,2023-03-17 06:56:39 UTC,
47e54604-7667-4a49-bde6-e222c914f562,e460ba83-d642-4c36-b7c4-5b5a786397ad,9622703463,20000,0,54620.18,,,,2023-03-17 07:14:14 UTC,2023-03-17 07:14:14 UTC,
47eb94ca-432f-4841-b9da-f3c76eb8aea5,77294df1-3b83-4e9e-b4a1-db201c20e585,7906590988,20000,0,2132268.25,,,,2023-03-17 06:56:18 UTC,2023-03-17 17:22:30 UTC,
47f20254-2685-4a30-bd56-822d11588037,77294df1-3b83-4e9e-b4a1-db201c20e585,5362614599,20000,1,92913.34,,,,2023-03-17 16:15:14 UTC,2023-03-17 16:15:14 UTC,
47f3a64b-6c12-4e01-a759-45167ac6c302,e460ba83-d642-4c36-b7c4-5b5a786397ad,7920146378,20000,2,78541.48,,,,2023-03-17 07:09:03 UTC,2023-03-17 07:09:03 UTC,
47f65072-2e09-4051-b592-3f059a93c4ef,999cb3f5-81eb-4054-9c2b-9ea470fc221c,8747859484,20000,2,34493.83,,,,2023-03-17 06:57:54 UTC,2023-03-17 06:57:54 UTC,
47f72606-4df0-49b9-bdb8-f8333bae44c9,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4258060028,20000,0,48350.83,,,,2023-03-17 07:18:27 UTC,2023-03-17 07:18:27 UTC,
47f90f1a-47cd-4803-bbf8-ca32c1f292ec,77294df1-3b83-4e9e-b4a1-db201c20e585,3254386877,20000,2,99289.24,,,,2023-03-17 06:58:46 UTC,2023-03-17 06:58:46 UTC,
47fa9a3f-108f-4963-bd7e-68ddab1d4b08,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4495823623,20000,1,28703.08,,,,2023-03-17 16:20:02 UTC,2023-03-17 16:20:02 UTC,
47ff1eee-902b-4533-94a0-13582f64c3d1,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4718542238,20000,1,77006.82,,,,2023-03-17 07:09:31 UTC,2023-03-17 07:09:31 UTC,
47ffbab0-3b9a-4cde-a9da-5adb6de1acba,77294df1-3b83-4e9e-b4a1-db201c20e585,3260016078,20000,2,68254.15,,,,2023-03-17 07:10:25 UTC,2023-03-17 07:10:25 UTC,
480158a6-bc02-49b1-a19d-03909f8d78a2,e460ba83-d642-4c36-b7c4-5b5a786397ad,8608308294,20000,0,53825.77,,,,2023-03-17 06:56:06 UTC,2023-03-17 06:56:06 UTC,
4801d210-0491-4dc0-a84e-f2017780a244,77294df1-3b83-4e9e-b4a1-db201c20e585,7806864737,20000,0,34177.28,,,,2023-03-17 07:13:10 UTC,2023-03-17 07:13:10 UTC,
4802d113-69ab-45c3-a3fb-9beb9968014e,999cb3f5-81eb-4054-9c2b-9ea470fc221c,3048406490,20000,2,89536.53,,,,2023-03-17 07:11:33 UTC,2023-03-17 07:11:33 UTC,
4804573e-ee0c-46e0-a144-a7e2449655e4,77294df1-3b83-4e9e-b4a1-db201c20e585,4699202945,20000,1,97217.95,,,,2023-03-17 07:08:39 UTC,2023-03-17 07:08:39 UTC,
48055aca-656b-4df4-b91e-97a0c457a3a7,77294df1-3b83-4e9e-b4a1-db201c20e585,1272124856,20000,0,20124.47,,,,2023-03-17 07:14:17 UTC,2023-03-17 07:14:17 UTC,
48118201-3f28-41d8-b2f6-518f614f7030,999cb3f5-81eb-4054-9c2b-9ea470fc221c,1562015357,20000,2,65197.18,,,,2023-03-17 16:23:03 UTC,2023-03-17 16:23:03 UTC,
48130fc5-1d3b-4435-9f21-27a92a158d6d,999cb3f5-81eb-4054-9c2b-9ea470fc221c,6692134131,20000,1,30981.12,,,,2023-03-17 07:07:46 UTC,2023-03-17 07:07:46 UTC,
481582aa-620a-474b-91a2-620a07d8ecd8,77294df1-3b83-4e9e-b4a1-db201c20e585,4416681086,20000,1,41129.11,,,,2023-03-17 07:04:05 UTC,2023-03-17 07:04:05 UTC,
4818b084-5e79-467c-bc09-9a09632d0e0e,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4320449166,20000,2,79116.03,,,,2023-03-17 07:03:59 UTC,2023-03-17 07:03:59 UTC,
48193836-9fc6-44a0-9430-99556742f8d4,e460ba83-d642-4c36-b7c4-5b5a786397ad,9800942137,20000,1,23055.35,,,,2023-03-17 16:20:05 UTC,2023-03-17 16:20:05 UTC,
4819cb0b-297b-4fc8-943a-dd3d13c1b68a,e460ba83-d642-4c36-b7c4-5b5a786397ad,4107412151,20000,2,18478.13,,,,2023-03-17 07:17:53 UTC,2023-03-17 07:17:53 UTC,
4819f9b0-5b07-4cef-b1d0-c1ad6ee9e9dc,77294df1-3b83-4e9e-b4a1-db201c20e585,9665869171,20000,2,50001.24,,,,2023-03-17 07:05:53 UTC,2023-03-17 07:05:53 UTC,
481b9724-a2d7-4a92-a505-a437cda1551c,e460ba83-d642-4c36-b7c4-5b5a786397ad,4582614995,20000,0,99901.08,,,,2023-03-17 06:57:33 UTC,2023-03-17 06:57:33 UTC,
481d9539-d435-48d5-85e2-8c39289c4340,77294df1-3b83-4e9e-b4a1-db201c20e585,7449198854,20000,2,27266.95,,,,2023-03-17 07:10:40 UTC,2023-03-17 07:10:40 UTC,
481f17e6-7ec8-4cd3-bc58-273871fdaeab,77294df1-3b83-4e9e-b4a1-db201c20e585,6124043171,20000,2,12273.94,,,,2023-03-17 07:03:03 UTC,2023-03-17 07:03:03 UTC,
481f982d-503d-4f04-ab59-653f77343a36,77294df1-3b83-4e9e-b4a1-db201c20e585,8634162898,20000,1,66805.98,,,,2023-03-17 07:15:11 UTC,2023-03-17 07:15:11 UTC,
482256aa-7806-43dc-ab05-3a20707218a2,999cb3f5-81eb-4054-9c2b-9ea470fc221c,3785904396,20000,0,25663.72,,,,2023-03-17 06:56:24 UTC,2023-03-17 06:56:24 UTC,
4822faf5-48ce-4e31-bbaf-b35312487057,e460ba83-d642-4c36-b7c4-5b5a786397ad,3816135678,20000,0,39552.84,,,,2023-03-17 07:12:03 UTC,2023-03-17 07:12:03 UTC,
4823fcfd-92a7-4bf1-b390-6a106cbf02bb,e460ba83-d642-4c36-b7c4-5b5a786397ad,1762786202,20000,1,15547.37,,,,2023-03-17 07:03:32 UTC,2023-03-17 07:03:32 UTC,
4826c0f7-8e12-497a-9e5a-e189e2e22f3c,77294df1-3b83-4e9e-b4a1-db201c20e585,1591322676,20000,0,65094.01,,,,2023-03-17 06:57:02 UTC,2023-03-17 06:57:02 UTC,
482a3746-4020-4479-a646-75acdd2925e6,77294df1-3b83-4e9e-b4a1-db201c20e585,1638487931,20000,1,66533.09,,,,2023-03-17 07:01:59 UTC,2023-03-17 07:01:59 UTC,
482d800c-62bf-4f8d-ba34-702a8fbcf132,999cb3f5-81eb-4054-9c2b-9ea470fc221c,8446304597,20000,2,74516.92,,,,2023-03-17 07:10:01 UTC,2023-03-17 07:10:01 UTC,
483116c6-42cd-4a39-9d50-56a7b9ef6c94,e460ba83-d642-4c36-b7c4-5b5a786397ad,4929793795,20000,2,96092.57,,,,2023-03-17 07:09:37 UTC,2023-03-17 07:09:37 UTC,
4833cb12-42d2-49b9-afc7-0331cac85c36,e460ba83-d642-4c36-b7c4-5b5a786397ad,7776551907,20000,1,10951.93,,,,2023-03-17 06:58:05 UTC,2023-03-17 06:58:05 UTC,
4836c714-3135-4a7b-804d-97ac84745ca3,e460ba83-d642-4c36-b7c4-5b5a786397ad,7374963545,20000,2,12109.94,,,,2023-03-17 07:10:15 UTC,2023-03-17 07:10:15 UTC,
48378607-eb2d-47e3-b480-a10ec793720c,e460ba83-d642-4c36-b7c4-5b5a786397ad,3563603533,20000,1,16495.96,,,,2023-03-17 06:58:55 UTC,2023-03-17 06:58:55 UTC,
4838617d-841e-467a-bbc4-c1676a217a16,e460ba83-d642-4c36-b7c4-5b5a786397ad,1061630559,20000,2,91480.79,,,,2023-03-17 07:08:48 UTC,2023-03-17 07:08:48 UTC,
4838849e-c12d-4b00-b6ba-5197ff0d9d96,e460ba83-d642-4c36-b7c4-5b5a786397ad,5567012205,20000,1,50499.16,,,,2023-03-17 07:09:17 UTC,2023-03-17 07:09:17 UTC,
483a0ece-37fc-4d25-bfab-bd86460a63f2,999cb3f5-81eb-4054-9c2b-9ea470fc221c,9440944261,20000,0,90776.54,,,,2023-03-17 16:30:45 UTC,2023-03-17 16:30:45 UTC,
483a2489-6779-46d8-8f86-c0a33869be40,77294df1-3b83-4e9e-b4a1-db201c20e585,3020857890,20000,1,65923.93,,,,2023-03-17 16:15:47 UTC,2023-03-17 16:15:47 UTC,
483f3b1f-324e-41ae-9293-4ee372da25c7,999cb3f5-81eb-4054-9c2b-9ea470fc221c,8910657425,20000,2,43898.69,,,,2023-03-17 07:16:55 UTC,2023-03-17 07:16:55 UTC,
4840b1b3-218b-47ca-9bf1-13460d3866d0,999cb3f5-81eb-4054-9c2b-9ea470fc221c,5898311988,20000,1,23271.18,,,,2023-03-17 16:07:58 UTC,2023-03-17 16:07:58 UTC,
48437b5b-99d3-4de8-b1a2-31415a2f0495,999cb3f5-81eb-4054-9c2b-9ea470fc221c,2634509946,20000,1,86791.36,,,,2023-03-17 16:22:56 UTC,2023-03-17 16:22:56 UTC,
4843d422-b9eb-475b-ae42-8a44232283cb,e460ba83-d642-4c36-b7c4-5b5a786397ad,9589904507,20000,1,96580.46,,,,2023-03-17 16:20:35 UTC,2023-03-17 16:20:35 UTC,
484677ff-bb64-48d3-b842-0c4daec7930c,e460ba83-d642-4c36-b7c4-5b5a786397ad,1268612389,20000,0,92979.27,,,,2023-03-17 16:09:22 UTC,2023-03-17 16:09:22 UTC,
4846b4ed-5f76-415b-a472-d439d5cb2529,77294df1-3b83-4e9e-b4a1-db201c20e585,4213261460,20000,1,46698.23,,,,2023-03-17 07:13:31 UTC,2023-03-17 07:13:31 UTC,
4847c82b-ff63-42fc-9c00-3f2211e8e8e9,77294df1-3b83-4e9e-b4a1-db201c20e585,3950377521,20000,2,95345.24,,,,2023-03-17 07:09:18 UTC,2023-03-17 07:09:18 UTC,
484db12a-e50a-4733-b406-57300d1648a6,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4602104357,20000,2,97616.65,,,,2023-03-17 07:08:54 UTC,2023-03-17 07:08:54 UTC,
484e118a-6f37-4551-897c-c616dc3530d7,e460ba83-d642-4c36-b7c4-5b5a786397ad,2454460578,20000,1,22013.66,,,,2023-03-17 07:10:01 UTC,2023-03-17 07:10:01 UTC,
4851a932-9221-42f6-bf9e-a17ec1f719e7,77294df1-3b83-4e9e-b4a1-db201c20e585,6167892757,20000,1,32866.63,,,,2023-03-17 07:15:26 UTC,2023-03-17 07:15:26 UTC,
4851e61a-ce0d-46ba-8940-e39bbbc4cb3f,e460ba83-d642-4c36-b7c4-5b5a786397ad,9875834568,20000,2,28181.25,,,,2023-03-17 07:15:17 UTC,2023-03-17 07:15:17 UTC,
48528f97-84eb-48a7-819c-2812bb526725,999cb3f5-81eb-4054-9c2b-9ea470fc221c,3727958663,20000,2,16131.48,,,,2023-03-17 07:09:41 UTC,2023-03-17 07:09:41 UTC,
4854b0bd-0785-47be-9f30-334b5974f0bd,999cb3f5-81eb-4054-9c2b-9ea470fc221c,3642555171,20000,1,50914.82,,,,2023-03-17 16:12:55 UTC,2023-03-17 16:12:55 UTC,
485669d4-8595-434d-8233-62c16ca22309,77294df1-3b83-4e9e-b4a1-db201c20e585,3490395004,20000,1,87463.52,,,,2023-03-17 07:15:45 UTC,2023-03-17 07:15:45 UTC,
4858cb7c-f7e4-497d-92b0-5f87255dd227,999cb3f5-81eb-4054-9c2b-9ea470fc221c,7298059375,20000,0,10670.08,,,,2023-03-17 07:02:39 UTC,2023-03-17 07:02:39 UTC,
485d57aa-9fbf-4cd2-a1ac-e960bcd8e855,999cb3f5-81eb-4054-9c2b-9ea470fc221c,4088035816,20000,0,46419.81,,,,2023-03-17 07:04:20 UTC,2023-03-17 07:04:20 UTC,
485dc340-417a-44fe-8f4e-f9dd3b52c6f8,e460ba83-d642-4c36-b7c4-5b5a786397ad,4438397647,20000,1,56026.25,,,,2023-03-17 07:10:29 UTC,2023-03-17 07:10:29 UTC,
48600497-6a3a-464b-ba93-147796d96dce,e460ba83-d642-4c36-b7c4-5b5a786397ad,5813541628,20000,1,52896.94,,,,2023-03-17 06:58:21 UTC,2023-03-17 06:58:21 UTC,
48647784-0d25-4562-971d-648faebcebb0,e460ba83-d642-4c36-b7c4-5b5a786397ad,9946869911,20000,2,23874.57,,,,2023-03-17 07:18:36 UTC,2023-03-17 07:18:36 UTC,
